_id,vendorId,itemName,itemDescription,accountId,accountName,itemTotalAmount,is_synthetic
{'$oid': '68d611c282cff889fd22b46e'},A9stjfeiWFRtReVEPRI4,0925 - 1unit CTL Meet Compute System (GQE20C) will include the latest 13th generation Intel® Core™ i5-1335U Processor (10 Core),0925 - 1unit CTL Meet Compute System (GQE20C) will include the latest 13th generation Intel® Core™ i5-1335U Processor (10 Core),gd3uAIvf5xMSRQB931aV,141001 Computer Equipment - Cost,19813500.0,False
{'$oid': '68e32f7f9d6e24ccefdf2411'},wzh4FrzeNYM5ErLIoZac,1025_1497 Tax Directives,1025_1497 Tax Directives,lKqM9HIlXs3oAXsrB28Z,223001 Salaries Payable,8221.5,False
{'$oid': '68e5cf138fe5551706ea564f'},QrGdvUINHBQ2s6HmFv4k,1025 RA3S-ES0-BASRoom Alert 3S Monitor,1025 RA3S-ES0-BASRoom Alert 3S Monitor,54OBj5Vra6nWbKk75XTB,619201 Equipment Expense,2930.2,False
{'$oid': '68e5cf138fe5551706ea564f'},QrGdvUINHBQ2s6HmFv4k,1025 RMA-DTH-SENRoom Alert Digital Temperature & Humidity Sensor 25' (7.62 m),1025 RMA-DTH-SENRoom Alert Digital Temperature & Humidity Sensor 25' (7.62 m),54OBj5Vra6nWbKk75XTB,619201 Equipment Expense,1014.3,False
{'$oid': '68e5cf138fe5551706ea564f'},QrGdvUINHBQ2s6HmFv4k,1025 Local Delivery,1025 Local Delivery,54OBj5Vra6nWbKk75XTB,619201 Equipment Expense,25.0,False
{'$oid': '68ea1014677d5d7f2a2cd536'},xqp1L1yWtYW4mdFSx359,1025 - CRS Zero Trust,1025 - CRS Zero Trust,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,2812.19,False
{'$oid': '68ea1014677d5d7f2a2cd536'},xqp1L1yWtYW4mdFSx359,1025 - Mudah Zero Trust,1025  Mudah-Chotot-Laku6 Zero Trust,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account - Paid on Behalf,2407.11,False
{'$oid': '68de2676ba2232f88e2ad74b'},FmpYViQkBkKaIFl1cEzK,0925 Diffuser for luxury warehouse,0925 Diffuser for luxury warehouse,yFhZwEaA6CkzsZ7lDVC6,619203 Supplies/Expenses,70.0,False
{'$oid': '68e39ff1956b8eb3a618d320'},H7Ta0nmj4GjzsZeuXz6A,"0925 IT support and automation for SMEs (MDM,  on/Off-boarding, procurement, inventory management, app  provisioning & IT support)","0925 IT support and automation for SMEs (MDM,  on/Off-boarding, procurement, inventory management, app  provisioning & IT support)",kjLRh3lgCntgM4y5wtg4,617207 Support Fee,540.0,False
{'$oid': '68e4f55c956b8eb3a622d94d'},ldzMUWdT4dfxiU2n7oy7,1025 Monthly Cost (MRC)Level 6 DID Incoming FOC 01 Oct 2025 to 31 Oct 2025  ,1025 Monthly Cost (MRC)Level 6 DID Incoming FOC 01 Oct 2025 to 31 Oct 2025  ,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,47.7,False
{'$oid': '68cd1fdc140e8f558ed0f6c5'},L0ylCmwzBrhx2FHqnIXe,0925 Equipment Rental,0925 Equipment Rental,yFhZwEaA6CkzsZ7lDVC6,619203 Supplies/Expenses,90.0,False
{'$oid': '68ef52e80cb544ef3ad4503a'},BkzdGW5tn3X0t53loSUQ,1025 Carousell Group - Bug Bounty Tracking ID: #741 - @SuaibS17,1025 Carousell Group - Bug Bounty Tracking ID: #741 - @SuaibS17,rZxLe2WaBGug50aMOnJa,611203 Product Platform,50.0,False
{'$oid': '68ef54590cb544ef3ad4654a'},BkzdGW5tn3X0t53loSUQ,1025 Carousell Group - Bug Bounty Tracking ID: #739 - @SuaibS17,1025 Carousell Group - Bug Bounty Tracking ID: #739 - @SuaibS17,rZxLe2WaBGug50aMOnJa,611203 Product Platform,50.0,False
{'$oid': '68ef55110cb544ef3ad46829'},BkzdGW5tn3X0t53loSUQ,1025 Carousell Group - Bug Bounty Tracking ID: #740 - @SuaibS17,1025 Carousell Group - Bug Bounty Tracking ID: #740 - @SuaibS17,rZxLe2WaBGug50aMOnJa,611203 Product Platform,50.0,False
{'$oid': '68f1b1ecb9f42a3bd9895185'},BZU3LCKujGeOxGXbNXgT,0925 Content Creation - New Gen,0925 Content Creation - New Gen,AdTlnz2egC6xX7zliII3,612031 Paid Content,5000.0,False
{'$oid': '68f602c4883b3b51f349f124'},VGpMltxLedu3HLJ4VwZ9,1025 MoM Charges Foreign worker Levy - Sep2025,1025 MoM Charges Foreign worker Levy - Sep2025,vPOu2gkUPDIrlA7ZzeHy,614302 FWL,5113.16,False
{'$oid': '68ef51130cb544ef3ad3baa8'},mCZC5opZSxa1FmCCYVEB,1025 Github,1025 Github,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,1524.0,False
{'$oid': '68b79a013638c70251e8ff1a'},A17M26ij1P8uGEnRFtP0,0825 GAM (SG),0825 GAM (SG),IbDOq9NsCcO8rSg7Uk1y,511301 Display COGS,2619.6,False
{'$oid': '68b79a013638c70251e8ff1a'},A17M26ij1P8uGEnRFtP0,0825 GAM (Chotot & Mudah),0825 GAM (Chotot & Mudah),w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,1568.42,False
{'$oid': '68b804067c2cb62b2c28c9e7'},A17M26ij1P8uGEnRFtP0,0825 SEM - Oneshift,0825 SEM - Oneshi,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,47820.56,False
{'$oid': '68b8051c7c2cb62b2c290488'},A17M26ij1P8uGEnRFtP0,0825 Google Cloud,0825 Google Cloud,5guubKjcCyFRa7RGvN77,611103 Cloud server - Google,244109.47,False
{'$oid': '68b8f8065fbdb72f9a5508b6'},bfN8jYCNYKQFk7yN2vvN,0825 HK Trade Desk_Media Fee/Platform Fee,0825 HK Trade Desk_Media Fee/Platform Fee,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,603.0,False
{'$oid': '68b94c4ed941ed5920428d8b'},A17M26ij1P8uGEnRFtP0,0725 Google Campaign,0725 Google Campaign,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,379.09,False
{'$oid': '68b94c4ed941ed5920428d8b'},A17M26ij1P8uGEnRFtP0,0825 Google Campaign,0825 Google Campaign,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,22732.22,False
{'$oid': '68b94c4ed941ed5920428d8b'},A17M26ij1P8uGEnRFtP0,0825 Services Google Campaign,0825 Services Google Campaign,M6oHc9JpSqxafJ6YTvMK,612002 Paid Search,6487.53,False
{'$oid': '68b94c4ed941ed5920428d8b'},A17M26ij1P8uGEnRFtP0,0825 Google Campaign,0825 Google Campaign,TYZBLWLwp7WNGdSvkZfi,612036 Video Ads,28876.03,False
{'$oid': '68b94c4ed941ed5920428d8b'},A17M26ij1P8uGEnRFtP0,0825 Services Google Campaign,0825 Services Google Campaign,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,-1.3,False
{'$oid': '68b94c4ed941ed5920428d8b'},A17M26ij1P8uGEnRFtP0,0825 Services Google Campaign,0825 Services Google Campaign,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,-8.12,False
{'$oid': '68b94c4ed941ed5920428d8b'},A17M26ij1P8uGEnRFtP0,0725 Google Campaign,0725 Google Campaign,TYZBLWLwp7WNGdSvkZfi,612036 Video Ads,5422.34,False
{'$oid': '68b94c4ed941ed5920428d8b'},A17M26ij1P8uGEnRFtP0,0825 Google Campaign,0825 Google Campaign,TYZBLWLwp7WNGdSvkZfi,612036 Video Ads,4001.5,False
{'$oid': '68bad4440ddcea07f7f76fa5'},bfN8jYCNYKQFk7yN2vvN,0825 Digital Out-Of-Home,0825 Digital Out-Of-Home,m9ZBb1lG3xwAMaippkn1,612003 Out of Home,9982.36,False
{'$oid': '68bad4440ddcea07f7f76fa5'},bfN8jYCNYKQFk7yN2vvN,0825 Connected TV,0825 Connected TV,MIvFMQZrXiSeo1j9uWiO,612024 TV Ads,19667.12,False
{'$oid': '68bad4440ddcea07f7f76fa5'},bfN8jYCNYKQFk7yN2vvN,0825 Retargeting Display Ads,0825 Retargeting Display Ads,S9m2URElaopWbPyPjtiB,612033 Display Ads,3387.77,False
{'$oid': '68bad4440ddcea07f7f76fa5'},bfN8jYCNYKQFk7yN2vvN,0825 Connected TV,0825 Connected TV,MIvFMQZrXiSeo1j9uWiO,612024 TV Ads,1427.27,False
{'$oid': '68bad4440ddcea07f7f76fa5'},bfN8jYCNYKQFk7yN2vvN,0825 Digital Out-Of-Home,0825 Digital Out-Of-Home,m9ZBb1lG3xwAMaippkn1,612003 Out of Home,895.55,False
{'$oid': '68bfcb4db51ebd51fd0c0a19'},bfN8jYCNYKQFk7yN2vvN,0825 Brand Lift Measurement,0825 Brand Lift Measurement,SzLGVnNMeAL4BEQbW8SK,612008 Brand Tracking,1283.61,False
{'$oid': '68c796a285df70801fb4153b'},oU9KTCs4AvUgo60zr5kO,0925  A-ChieveMent Technology Lease (Manning) (Monthly),0925  A-ChieveMent Technology Lease (Manning) (Monthly),fXGi8OPFA10eXc1HxPze,617104 Temporary Staff,1800.0,False
{'$oid': '68ef43f261be91884d9e0d23'},rRbCCZ03GCi5B731DCT6,1025 Fortigate-40F 1 Year Unified Threat Protection (UTP) 2 Year Renewal,1025 Fortigate-40F 1 Year Unified Threat Protection (UTP) 2 Year Renewal,54OBj5Vra6nWbKk75XTB,619201 Equipment Expense,780.0,False
{'$oid': '691da7c5bc53c58fcd32a446'},A17M26ij1P8uGEnRFtP0,0825 Looker Allocation,0825 Looker Allocation,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account - Paid on Behalf,2892.52,False
{'$oid': '691da7c5bc53c58fcd32a446'},A17M26ij1P8uGEnRFtP0,0825 Looker SG,0825 Looker SG,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,6350.88,False
{'$oid': '6938187d9552f188006140fe'},8y610HSLzsdRhbC7Nqo8,0925 Transaction Charge - DBS IPP Sep 2025,0925 Transaction Charge - DBS IPP Sep 2025,D8ocxyE6ZmngcJ3xgsyp,511102 External Commission,285.46,False
{'$oid': '6938187d9552f188006140fe'},8y610HSLzsdRhbC7Nqo8,0925 Quickpay Charge for Sep 2025,0925 Quickpay Charge for Sep 2025,D8ocxyE6ZmngcJ3xgsyp,511102 External Commission,7.8,False
{'$oid': '68db7f1d55dd2b941b53b5f7'},1TF1bIh2qjKCRpYJNxyS,0925-0126 (Full payment) Full payment to Kobe (covers payment Sep 2025 to Jan 2026) ,0925-0126 (Full payment) Full payment to Kobe (covers payment Sep 2025 to Jan 2026) ,vNCPOlaDL0NMQTi5ca5Q,134001 Prepaid Operating Expense,40000.0,False
{'$oid': '68cd1dc996bf8d040807c25a'},L0ylCmwzBrhx2FHqnIXe,0925 BBX Espresso Blend (1kg),0925 BBX Espresso Blend (1kg),yFhZwEaA6CkzsZ7lDVC6,619203 Supplies/Expenses,175.0,False
{'$oid': '68f8b9bcec989cb9601f0092'},TJhyM9fAecaK11P2XfDf,1025 DHL Deliveries,1025 DHL Deliveries,MwsYHZPSrW5P9M2YdGS2,619518 Courier and postage,84.35,False
{'$oid': '68f1ad4e7c3f0850276f8e2c'},QE0jriArgDS2whD0iKYO,0925 4units CTL Chromebox GQE GQE20CChromebox - Intel Core i5 13th Geni5-1335U - 16 GB - 256 GB SSD -Small Form Factor - Intel Chip -ChromeOS - IEEE 802.11axCBXUS190020,0925 4units CTL Chromebox GQE GQE20CChromebox - Intel Core i5 13th Geni5-1335U - 16 GB - 256 GB SSD -Small Form Factor - Intel Chip -ChromeOS - IEEE 802.11axCBXUS190020,gd3uAIvf5xMSRQB931aV,141001 Computer Equipment - Cost,4880.0,False
{'$oid': '68f1ad4e7c3f0850276f8e2c'},QE0jriArgDS2whD0iKYO,0925 Delivery,0925 Delivery,54OBj5Vra6nWbKk75XTB,619201 Equipment Expense,40.0,False
{'$oid': '68f9e72acbb58a058346baeb'},xqp1L1yWtYW4mdFSx359,1025 - CRS Enterprise CDN and WAF,1025 - CRS Enterprise CDN and WAF,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,8944.0,False
{'$oid': '68f9e72acbb58a058346baeb'},xqp1L1yWtYW4mdFSx359,1025 - Enterprise CDN and WAF,1025 - Enterprise CDN and WAF (refer to allocation),w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account - Paid on Behalf,9736.0,False
{'$oid': '68c26dc1163c21e9a94ca446'},NCVkPmqmDBvcsDbVY92N,"0825 4units Apple14-inch MacBook Pro: Apple M4 Pro chip with 14-core CPU, 20-core GPU and 16-core Neural Engine - Space Black 48GB unified memory 512GB SSD storage 96W USB-C Power Adapter 14-inch Liquid Retina XDR display Three Thunderbolt 5 ports, HDMI port, SDXC card slot, headphone jack, MagSafe 3 port Backlit Magic Keyboard with Touch ID - US English","0825 4units Apple14-inch MacBook Pro: Apple M4 Pro chip with 14-core CPU, 20-core GPU and 16-core Neural Engine - Space Black 48GB unified memory 512GB SSD storage 96W USB-C Power Adapter 14-inch Liquid Retina XDR display Three Thunderbolt 5 ports, HDMI port, SDXC card slot, headphone jack, MagSafe 3 port Backlit Magic Keyboard with Touch ID - US English",gd3uAIvf5xMSRQB931aV,141001 Computer Equipment - Cost,13120.0,False
{'$oid': '68c26dc1163c21e9a94ca446'},NCVkPmqmDBvcsDbVY92N,0825 AppleCare+ for 14-in MacBook Pro (M4 Pro/M4 Max),0825 AppleCare+ for 14-in MacBook Pro (M4 Pro/M4 Max),54OBj5Vra6nWbKk75XTB,619201 Equipment Expense,1280.0,False
{'$oid': '68c26e5b163c21e9a94ca484'},NCVkPmqmDBvcsDbVY92N,"0825 4units 13-inch MacBook Air: Apple M4 chip with10-core CPU, 10-core GPU, 16-core NeuralEngine - Midnight16GB unified memory512GB SSD storage35W Dual USB-C Port Power Adapter13.6-inch Liquid Retina display with True Tone12MP Center Stage cameraMagSafe 3 charging portTwo Thunderbolt 4 portsBacklit Magic Keyboard with Touch ID - USEnglish","0825 4units 13-inch MacBook Air: Apple M4 chip with10-core CPU, 10-core GPU, 16-core NeuralEngine - Midnight16GB unified memory512GB SSD storage35W Dual USB-C Port Power Adapter13.6-inch Liquid Retina display with True Tone12MP Center Stage cameraMagSafe 3 charging portTwo Thunderbolt 4 portsBacklit Magic Keyboard with Touch ID - USEnglish",gd3uAIvf5xMSRQB931aV,141001 Computer Equipment - Cost,6504.0,False
{'$oid': '68c26e5b163c21e9a94ca484'},NCVkPmqmDBvcsDbVY92N,0825 AppleCare+ for 13-inch MacBook Air (M4) ,0825 AppleCare+ for 13-inch MacBook Air (M4) ,54OBj5Vra6nWbKk75XTB,619201 Equipment Expense,944.0,False
{'$oid': '68c0ebe4f9473b15331601c1'},ZDX0nccFh3TCRv7FNPFP,0825 Payroll Outsourcing Services (CRS SG),0825 Payroll Outsourcing Services (CRS SG),kjLRh3lgCntgM4y5wtg4,617207 Support Fee,2059.999191,False
{'$oid': '68c0ed14f9473b153316026b'},ZDX0nccFh3TCRv7FNPFP,0825 Payroll Outsourcing Services (Indonesia),0825 Payroll Outsourcing Services (Indonesia),kjLRh3lgCntgM4y5wtg4,617207 Support Fee,475.97,False
{'$oid': '68c0ed14f9473b153316026b'},ZDX0nccFh3TCRv7FNPFP,0825 Payroll Outsourcing Services (Indonesia),0825 Payroll Outsourcing Services (Indonesia),kjLRh3lgCntgM4y5wtg4,617207 Support Fee,206.53,False
{'$oid': '68e8c49d98e41b7affc79c8e'},dCLTnLGxzLQaIw31zjc4,0925 SG Services Coaster Printing,0925 - Services offline initiative - coaster printing,46gT0Ab9FKwD2LHwpa4Q,612016 Collateral,11672.26,False
{'$oid': '6960630cd391d292c8af0cb9'},ZDu2RIURPeLzEsTVRPwU,Tax - additional tax fees - OneKyat,0725 Tax - additional tax fees - OneKyat-0725,yZrjPwom9DZaws0lMRNG,617203 Tax Fee,78.47,False
{'$oid': '6960630cd391d292c8af0cb9'},ZDu2RIURPeLzEsTVRPwU,Tax - additional tax fees - OneKyat,0825 Tax - additional tax fees - OneKyat-0825,yZrjPwom9DZaws0lMRNG,617203 Tax Fee,310.91,False
{'$oid': '6960630cd391d292c8af0cb9'},ZDu2RIURPeLzEsTVRPwU,Tax - additional tax fees - OneKyat,0925 Tax - additional tax fees - OneKyat-0925,yZrjPwom9DZaws0lMRNG,617203 Tax Fee,310.91,False
{'$oid': '6960630cd391d292c8af0cb9'},ZDu2RIURPeLzEsTVRPwU,Tax - additional tax fees - OneKyat,1025 Tax - additional tax fees - OneKyat-1025,yZrjPwom9DZaws0lMRNG,617203 Tax Fee,310.91,False
{'$oid': '6960630cd391d292c8af0cb9'},ZDu2RIURPeLzEsTVRPwU,Tax - additional tax fees - OneKyat,1125 Tax - additional tax fees - OneKyat-1125,yZrjPwom9DZaws0lMRNG,617203 Tax Fee,310.91,False
{'$oid': '6960630cd391d292c8af0cb9'},ZDu2RIURPeLzEsTVRPwU,Tax - additional tax fees - OneKyat,1225 Tax - additional tax fees - OneKyat-1225,yZrjPwom9DZaws0lMRNG,617203 Tax Fee,310.99,False
{'$oid': '6960630cd391d292c8af0cb9'},ZDu2RIURPeLzEsTVRPwU,Tax - additional tax fees - OneKyat,Tax - additional tax fees - OneKyat,yZrjPwom9DZaws0lMRNG,617203 Tax Fee,464.8,False
{'$oid': '68e37a27956b8eb3a61667d8'},8y2BQtMF74TubxeuYeAQ,1025 Refund - Merchant made wrong transfer - MIAH SHOHEL,1025 Refund - Merchant made wrong transfer - MIAH SHOHEL,AS7kZeVZgNNPi7UQOSKD,231101 Customer Prepayment,320.0,False
{'$oid': '68e3852f956b8eb3a6173552'},8y2BQtMF74TubxeuYeAQ,1025 Partial refund - therefurb order 01 October 2025 - lux_one,1025 Partial refund - therefurb order 01 October 2025 - lux_one,AS7kZeVZgNNPi7UQOSKD,231101 Customer Prepayment,100.0,False
{'$oid': '68be75e19d44f78aa12e3a4c'},A7d9eRIy5UxpZSipMjca,"0825 As per our quotation ref: PGAP-DL-250171 Scope of work: End user tech support (Remote & Onsite), Triage & troubleshooting User Account Management, Detection of potential major incidents & problems Proactive maintenance and incident management, patch & software installation Issue documents & resolution steps, desk moves, additions of changes AV/VC event support, Asset inventory & management","0825 As per our quotation ref: PGAP-DL-250171 Scope of work: End user tech support (Remote & Onsite), Triage & troubleshooting User Account Management, Detection of potential major incidents & problems Proactive maintenance and incident management, patch & software installation Issue documents & resolution steps, desk moves, additions of changes AV/VC event support, Asset inventory & management",fXGi8OPFA10eXc1HxPze,617104 Temporary Staff,1689.0,False
{'$oid': '68bfe410149509a8506c66ba'},fzS9iUgai9GGi5jhtSaQ,0925 Secoda Group,0925 Secoda Group,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,446.81,False
{'$oid': '68bfe410149509a8506c66ba'},fzS9iUgai9GGi5jhtSaQ,0925 Secoda SG,0925 Secoda SG,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,1553.19,False
{'$oid': '6914417a5a53f421175e4279'},rHiVmbMM1iy2j3lpZ0Tn,0925 TheRefurb - Castlery 100% Revenue,0925 TheRefurb - Castlery 100% Revenue,elE78gLzAP4whA2p1qjh,131020 Unbilled receivables,10945.06,False
{'$oid': '6914417a5a53f421175e4279'},rHiVmbMM1iy2j3lpZ0Tn,0925 TheRefurb - Castlery 100% Revenue,0925 TheRefurb - Castlery 100% Revenue,elE78gLzAP4whA2p1qjh,131020 Unbilled receivables,-0.01,False
{'$oid': '68e533b9c636ea732facf4c6'},MEw1RFnjOTYVxwSjEM9K,0725 Payment Usage,0725 Payment Usage,GlTZOaNtvdI0yLMc4Nwz,619502 Bank Charges,50.0,False
{'$oid': '68e533b9c636ea732facf4c6'},MEw1RFnjOTYVxwSjEM9K,0825 Payment Usage,0825 Payment Usage,GlTZOaNtvdI0yLMc4Nwz,619502 Bank Charges,50.0,False
{'$oid': '68e533b9c636ea732facf4c6'},MEw1RFnjOTYVxwSjEM9K,0925 Payment Usage,0925 Payment Usage,GlTZOaNtvdI0yLMc4Nwz,619502 Bank Charges,50.0,False
{'$oid': '68e533b9c636ea732facf4c6'},MEw1RFnjOTYVxwSjEM9K,0725-0925 Payment Usage,0725-0925 Payment Usage,GlTZOaNtvdI0yLMc4Nwz,619502 Bank Charges,306.76,False
{'$oid': '68e36f61956b8eb3a613d8e1'},3UJQH604z0kz5heTSiR4,0525-0625 Employee matter,0525-0625 Employee matter,xwl5rZD0FA20j1ZvglXL,617202 Legal Expenses,6070.0,False
{'$oid': '68e4fbb3956b8eb3a6231abf'},mCZC5opZSxa1FmCCYVEB,1025 Github,1025 Github,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,3376.0,False
{'$oid': '68e4fbb3956b8eb3a6231abf'},mCZC5opZSxa1FmCCYVEB,1025 Github,1025 Github,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,421.03,False
{'$oid': '68cd1b6a140e8f558ed0f69d'},TJhyM9fAecaK11P2XfDf,0925 DHL Deliveries,0925 DHL Deliveries,MwsYHZPSrW5P9M2YdGS2,619518 Courier and postage,113.5,False
{'$oid': '68c0f80917c4421311a48d60'},4JKgTEnE0t8cSi2EgXPY,0925-0926 Annual Payment for Hackerrank_Carousell Group,0925-026 Annual Payment for Hackerrank_Carousell Group,vNCPOlaDL0NMQTi5ca5Q,134001 Prepaid Operating Expense,3348.51,False
{'$oid': '68c0f80917c4421311a48d60'},4JKgTEnE0t8cSi2EgXPY,0925 Annual Payment for Hackerrank_Cho Tot,0925-026 Annual Payment for Hackerrank_Cho Tot,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,1969.71,False
{'$oid': '68c0f80917c4421311a48d60'},4JKgTEnE0t8cSi2EgXPY,0925 Annual Payment for Hackerrank_Laku6,0925-0926 Annual Payment for Hackerrank_Laku6,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,1181.83,False
{'$oid': '68ce25a6f3193aa0517d9bac'},xtrPYqFEZVYu3TjloqWv,0925 Pest Control for SG Office,0925-1025 Pest Control for SG Office,A4ZIfLJVm9YkJsrMZVns,619205 Repairs and Maintenance,200.0,False
{'$oid': '68df70446c4984cef9da32ca'},NCXkhRLX3AmksS0Zt10z,0925 SG Services Aug + Sep promo reimbursement to winway,0925 SG Services Aug + Sep promo reimbursement to winway,7gDI5wFvr2xzgylk2kf4,612014 Marketing Promo Costs,1308.6,False
{'$oid': '68df709d6c4984cef9da3a81'},x9rLs4LGiQIxpK5SvdBW,0925 SG Services Aug + Sep promo reimbursement to gjourney,0925 SG Services Aug + Sep promo reimbursement to gjourney,7gDI5wFvr2xzgylk2kf4,612014 Marketing Promo Costs,152.0,False
{'$oid': '69018d79ad0e7a0ba679f748'},at9wb6cm4OXue9QVlOMZ,0925-1125 (Quarterly Payment for LinkedIn from Sep to Nov 2025) Refash,0925-1125 (Quarterly Payment for LinkedIn from Sep to Nov 2025) Refash,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account - Paid on Behalf,3691.68,False
{'$oid': '69018d79ad0e7a0ba679f748'},at9wb6cm4OXue9QVlOMZ,0925 Carousell Linkedin Payment,0925-1125 (Quarterly Payment for LinkedIn from Sep to Nov 2025) Carousell,vNCPOlaDL0NMQTi5ca5Q,134001 Prepaid Operating Expense,15444.83,False
{'$oid': '69018d79ad0e7a0ba679f748'},at9wb6cm4OXue9QVlOMZ,0925-1125 (Quarterly Payment for LinkedIn from Sep to Nov 2025) Carousell,0925-1125 (Quarterly Payment for LinkedIn from Sep to Nov 2025) Carousell,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account - Paid on Behalf,602.73,False
{'$oid': '69018d79ad0e7a0ba679f748'},at9wb6cm4OXue9QVlOMZ,0925-1125 (Quarterly Payment for LinkedIn from Sep to Nov 2025) Laku6,0925-1125 (Quarterly Payment for LinkedIn from Sep to Nov 2025) Laku6,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account - Paid on Behalf,4972.47,False
{'$oid': '69018d79ad0e7a0ba679f748'},at9wb6cm4OXue9QVlOMZ,0925-1125 (Quarterly Payment for LinkedIn from Sep to Nov 2025) Mudah,0925-1125 (Quarterly Payment for LinkedIn from Sep to Nov 2025) Mudah,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account - Paid on Behalf,8006.8,False
{'$oid': '69018d79ad0e7a0ba679f748'},at9wb6cm4OXue9QVlOMZ,0925-1125 (Quarterly Payment for LinkedIn from Sep to Nov 2025) ChoTot,0925-1125 (Quarterly Payment for LinkedIn from Sep to Nov 2025) ChoTot,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account - Paid on Behalf,11414.83,False
{'$oid': '69018d79ad0e7a0ba679f748'},at9wb6cm4OXue9QVlOMZ,0925-1125 (Quarterly Payment for LinkedIn from Sep to Nov 2025) Oneshift,0925-1125 (Quarterly Payment for LinkedIn from Sep to Nov 2025) Oneshift,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account - Paid on Behalf,904.08,False
{'$oid': '69018d79ad0e7a0ba679f748'},at9wb6cm4OXue9QVlOMZ,0925-1125 (Quarterly Payment for LinkedIn from Sep to Nov 2025) Revo,0925-1125 (Quarterly Payment for LinkedIn from Sep to Nov 2025) Revo,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account - Paid on Behalf,565.05,False
{'$oid': '69018d79ad0e7a0ba679f748'},at9wb6cm4OXue9QVlOMZ,0925-1125 (Quarterly Payment for LinkedIn from Sep to Nov 2025) LL,0925-1125 (Quarterly Payment for LinkedIn from Sep to Nov 2025) LL,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account - Paid on Behalf,527.37,False
{'$oid': '68b7e5173638c70251f00454'},x1MnMwHDB9ddbZNevd1a,0925 Monthly giveaway,0925 Monthly giveaway,mR2SnL6w4xpsFJl5d0A9,612005 Giveaway,100.0,False
{'$oid': '68b95311d941ed592042e3de'},Hj42ZEGzc7Yt82Ph7BWW,0825 Temporal Subscription,0825 Temporal Subscription,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,500.0,False
{'$oid': '68b95311d941ed592042e3de'},Hj42ZEGzc7Yt82Ph7BWW,0825 Temporal Subscription,0825 Temporal Subscription,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,401.95,False
{'$oid': '68ba50ef0ddcea07f7eedcc7'},0LvGmwBxxm9uBQIncwaE,0825 Tercept + Transaction Fee,0825 Tercept + Transaction Fee,IbDOq9NsCcO8rSg7Uk1y,511301 Display COGS,330.0,False
{'$oid': '68e3b4256035a8a6ecec0aea'},uHkLezUjGFwqrMmaPuUG,0825-Product Catalog mngt & ops,0825-Product Catalog mngt & ops,KFoiJpwWCXBhah6T44dH,617103 Subcontractors/Outsource,126.0,False
{'$oid': '679c541bf0061e598d736999'},vXoTa58Yp3NuzYn1Mp6V,1025 Monthly Rental,1025 Monthly Rental,6yL6YRA4Rkj2gUD4RAO0,232101 Lease payable,9200.0,False
{'$oid': '68b80861b19a36a7b58dfd04'},fkPInOrYT7R0kyIdio61,0725 Meta Campaign,0725 Meta Campaign,MwHSSUI1gC5MxbSuNe4R,612001 Paid Social,2571.25,False
{'$oid': '68b80861b19a36a7b58dfd04'},fkPInOrYT7R0kyIdio61,0825 Meta Campaign,0825 Meta Campaign,MwHSSUI1gC5MxbSuNe4R,612001 Paid Social,22856.35,False
{'$oid': '68b80861b19a36a7b58dfd04'},fkPInOrYT7R0kyIdio61,0825 Meta Campaign,0825 Meta Campaign,MwHSSUI1gC5MxbSuNe4R,612001 Paid Social,3772.32,False
{'$oid': '68b80b3db42fe1759316854e'},fkPInOrYT7R0kyIdio61,0725 Meta Campaign,0725 Meta Campaign,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,2011.76,False
